Documentation Coverage Report
Generated,2025-07-04T08:02:57.853685
Total Code Files,474
Documented Files,15
Adequately Documented,0
Missing Documentation,446
Inadequate Documentation,28
Coverage Percentage,0.0%
Quality Score,0.72/1.0

Priority Breakdown
Priority,Count,Description
Critical,125,"Public APIs, complex services - immediate action required"
High,115,"Core components, important utilities - action needed soon"
Medium,115,"Supporting code, hooks - should be documented"
Low,119,"Internal utilities, simple helpers - nice to have"

File Type Breakdown
File Type,Missing,Inadequate,Total Issues
Service,24,0,24
Utility,24,25,49
Hook,33,0,33
Api_Route,18,2,20
Component,316,0,316
Unknown,28,0,28
Types,2,1,3
Middleware,1,0,1

Documentation Gaps Detail
File Path,File Name,Status,Priority,Expected Doc Path,File Type,Estimated Effort,Issues Count,Primary Issues
src/app/components/page-content/PageContent.tsx,PageContent.tsx,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/discord-embed/DiscordEmbed.test.tsx,DiscordEmbed.test.tsx,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/discord-embed/DiscordEmbed.tsx,DiscordEmbed.tsx,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/recent-tags/RecentTags.tsx,RecentTags.tsx,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/recent-tags/RecentTags.test.tsx,RecentTags.test.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/components/recent-tags/RecentTagsClient.tsx,RecentTagsClient.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/components/footer-nav/FooterNav.test.tsx,FooterNav.test.tsx,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/footer-nav/FooterNav.tsx,FooterNav.tsx,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/admin/components/EmojiApprovalPanel.tsx,EmojiApprovalPanel.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/SubscriptionManagementPanel.tsx,SubscriptionManagementPanel.tsx,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/admin/components/AdminSubmissionItem.tsx,AdminSubmissionItem.tsx,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/admin/components/AlertStatusTooltip.tsx,AlertStatusTooltip.tsx,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/admin/components/AdminPostsList.tsx,AdminPostsList.tsx,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel.tsx,UserManagementPanel.tsx,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/admin/components/GlobalGuestQuotaPanel.tsx,GlobalGuestQuotaPanel.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/CustomAlertsPanel.tsx,CustomAlertsPanel.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/AdminUserTooltip.tsx,AdminUserTooltip.tsx,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/HeaderSection.tsx,HeaderSection.tsx,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/FilterPanel.tsx,FilterPanel.tsx,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/utils.tsx,utils.tsx,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/UserManagementPanel.tsx,UserManagementPanel.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/components.tsx,components.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/PaginationSection.tsx,PaginationSection.tsx,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/QuotaManagement.tsx,QuotaManagement.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/UserTable.tsx,UserTable.tsx,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/admin/components/modals/TimeoutModal.tsx,TimeoutModal.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/modals/AssignSubscriptionModal.tsx,AssignSubscriptionModal.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/modals/UserDetailsModal.tsx,UserDetailsModal.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/modals/AssignRoleModal.tsx,AssignRoleModal.tsx,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/admin/components/modals/ExportModal.tsx,ExportModal.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/card-generator/components/MysticalLoader.tsx,MysticalLoader.tsx,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/card-generator/components/WelcomeInterface.tsx,WelcomeInterface.tsx,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/card-generator/components/QuotaDisplay.tsx,QuotaDisplay.tsx,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/card-generator/components/AdvancedControls.tsx,AdvancedControls.tsx,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/card-generator/components/AspectRatioSelector.tsx,AspectRatioSelector.tsx,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/card-generator/components/GenerationForm.tsx,GenerationForm.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/card-generator/components/GenerationDisplay.tsx,GenerationDisplay.tsx,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/card-generator/components/RegenerationDialog.tsx,RegenerationDialog.tsx,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submission-forms/shared-submission-form/components/RichInputAdapter.tsx,RichInputAdapter.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/components/submission-forms/shared-submission-form/components/FloatingToolbar.tsx,FloatingToolbar.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/components/submissions-list/components/SearchStatus.tsx,SearchStatus.tsx,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submissions-list/components/SmartFilterInput.tsx,SmartFilterInput.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/components/submissions-list/components/TextSearchInput.tsx,TextSearchInput.tsx,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/components/submissions-list/components/SearchInputContainer.tsx,SearchInputContainer.tsx,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/components/submissions-list/components/PostsManagerFilters.tsx,PostsManagerFilters.tsx,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submissions-list/components/PostsManagerControls.tsx,PostsManagerControls.tsx,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submissions-list/components/PostsManagerPagination.tsx,PostsManagerPagination.tsx,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submissions-list/components/SmartTextSearchInput.tsx,SmartTextSearchInput.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/components/submissions-list/components/TextSearchInput.test.tsx,TextSearchInput.test.tsx,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/card-generator/page.tsx,page.tsx,Missing,High,index.md,Unknown,Medium,1,Documentation file does not exist
src/app/profile/[username]/page.tsx,page.tsx,Missing,Critical,index.md,Unknown,High,1,Documentation file does not exist
src/app/t/[submissionId]/page.tsx,page.tsx,Missing,High,index.md,Unknown,Medium,1,Documentation file does not exist
src/app/admin/components/EmojiApprovalPanel.tsx,EmojiApprovalPanel.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/SubscriptionManagementPanel.tsx,SubscriptionManagementPanel.tsx,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/admin/components/AdminSubmissionItem.tsx,AdminSubmissionItem.tsx,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/admin/components/AlertStatusTooltip.tsx,AlertStatusTooltip.tsx,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/admin/components/AdminPostsList.tsx,AdminPostsList.tsx,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel.tsx,UserManagementPanel.tsx,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/admin/components/GlobalGuestQuotaPanel.tsx,GlobalGuestQuotaPanel.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/CustomAlertsPanel.tsx,CustomAlertsPanel.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/AdminUserTooltip.tsx,AdminUserTooltip.tsx,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/HeaderSection.tsx,HeaderSection.tsx,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/FilterPanel.tsx,FilterPanel.tsx,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/utils.tsx,utils.tsx,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/UserManagementPanel.tsx,UserManagementPanel.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/components.tsx,components.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/PaginationSection.tsx,PaginationSection.tsx,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/QuotaManagement.tsx,QuotaManagement.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/UserTable.tsx,UserTable.tsx,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/admin/components/modals/TimeoutModal.tsx,TimeoutModal.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/modals/AssignSubscriptionModal.tsx,AssignSubscriptionModal.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/modals/UserDetailsModal.tsx,UserDetailsModal.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/modals/AssignRoleModal.tsx,AssignRoleModal.tsx,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/admin/components/modals/ExportModal.tsx,ExportModal.tsx,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/card-generator/utils/fileUtils.ts,fileUtils.ts,Missing,Medium,index.md,Utility,Low,1,Documentation file does not exist
src/app/components/submission-forms/shared-submission-form/utils/imageUpload.ts,imageUpload.ts,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/filter-bar/utils/get-tags.ts,get-tags.ts,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/hooks/useTooltipState.ts,useTooltipState.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/hooks/useLinkPreview.ts,useLinkPreview.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/hooks/useTooltipPosition.ts,useTooltipPosition.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/hooks/useTooltipHandlers.ts,useTooltipHandlers.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/hooks/usePaginationPreRequest.ts,usePaginationPreRequest.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/hooks/usePostModal.ts,usePostModal.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/hooks/useEmojis.ts,useEmojis.ts,Missing,Critical,index.md,Hook,High,1,Documentation file does not exist
src/app/hooks/useTooltipCache.ts,useTooltipCache.ts,Missing,High,index.md,Hook,Medium,1,Documentation file does not exist
src/app/card-generator/hooks/useQuotaTracking.ts,useQuotaTracking.ts,Missing,High,index.md,Hook,Medium,1,Documentation file does not exist
src/app/card-generator/hooks/useImageGeneration.ts,useImageGeneration.ts,Missing,Critical,index.md,Hook,High,1,Documentation file does not exist
src/app/card-generator/hooks/useAspectRatioSync.ts,useAspectRatioSync.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/card-generator/hooks/useWelcomeFlow.ts,useWelcomeFlow.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/card-generator/hooks/useGenerationLoader.ts,useGenerationLoader.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/card-generator/hooks/useFormState.ts,useFormState.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/components/submission-forms/shared-submission-form/hooks/useTextInsertion.ts,useTextInsertion.ts,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submission-forms/shared-submission-form/hooks/useSearchOverlay.ts,useSearchOverlay.ts,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/components/submission-forms/shared-submission-form/hooks/useFocusManagement.ts,useFocusManagement.ts,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submission-forms/shared-submission-form/hooks/useFloatingToolbar.ts,useFloatingToolbar.ts,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/components/submission-forms/shared-submission-form/hooks/useValueExtraction.ts,useValueExtraction.ts,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submission-forms/shared-submission-form/hooks/useSubmissionForm.ts,useSubmissionForm.ts,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/components/submission-forms/shared-submission-form/hooks/useUrlAutoConversion.ts,useUrlAutoConversion.ts,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submissions-list/hooks/usePostsManagerState.ts,usePostsManagerState.ts,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submissions-list/hooks/usePostsManagerHandlers.ts,usePostsManagerHandlers.ts,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/components/submissions-list/hooks/useScrollRestoration.ts,useScrollRestoration.ts,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/components/submissions-list/components/hooks/useTextSearchInput.ts,useTextSearchInput.ts,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submissions-list/components/hooks/useFilterStatus.ts,useFilterStatus.ts,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/api/og-image/services/MachineFingerprint.ts,MachineFingerprint.ts,Missing,Critical,index.md,Service,High,1,Documentation file does not exist
src/app/api/og-image/services/DatabaseService.ts,DatabaseService.ts,Missing,Critical,index.md,Service,High,1,Documentation file does not exist
src/app/api/og-image/services/QuoteService.ts,QuoteService.ts,Missing,High,index.md,Service,Medium,1,Documentation file does not exist
src/app/api/og-image/services/SVGGenerator.ts,SVGGenerator.ts,Missing,Critical,index.md,Service,High,1,Documentation file does not exist
src/app/api/og-image/services/AvatarService.ts,AvatarService.ts,Missing,Low,index.md,Service,Low,1,Documentation file does not exist
src/app/api/og-image/services/OGImageService.ts,OGImageService.ts,Missing,Critical,index.md,Service,High,1,Documentation file does not exist
src/app/api/og-image/services/patterns/ShapePatternGenerator.ts,ShapePatternGenerator.ts,Missing,Critical,index.md,Service,High,1,Documentation file does not exist
src/app/api/og-image/services/patterns/BasePatternGenerator.ts,BasePatternGenerator.ts,Missing,High,index.md,Service,Medium,1,Documentation file does not exist
src/app/api/og-image/services/patterns/OrganicPatternGenerator.ts,OrganicPatternGenerator.ts,Missing,High,index.md,Service,Medium,1,Documentation file does not exist
src/app/api/og-image/services/patterns/LinePatternGenerator.ts,LinePatternGenerator.ts,Missing,High,index.md,Service,Medium,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/index.ts,index.ts,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/hooks.ts,hooks.ts,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/constants.ts,constants.ts,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/admin/components/UserManagementPanel/types.ts,types.ts,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/card-generator/utils/fileUtils.ts,fileUtils.ts,Missing,Medium,index.md,Utility,Low,1,Documentation file does not exist
src/app/card-generator/hooks/useQuotaTracking.ts,useQuotaTracking.ts,Missing,High,index.md,Hook,Medium,1,Documentation file does not exist
src/app/card-generator/hooks/useImageGeneration.ts,useImageGeneration.ts,Missing,Critical,index.md,Hook,High,1,Documentation file does not exist
src/app/card-generator/hooks/useAspectRatioSync.ts,useAspectRatioSync.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/card-generator/hooks/useWelcomeFlow.ts,useWelcomeFlow.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/card-generator/hooks/useGenerationLoader.ts,useGenerationLoader.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/card-generator/hooks/useFormState.ts,useFormState.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/components/gitlab-link/gitlab-link-test-ids.ts,gitlab-link-test-ids.ts,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/message-ticker/actions.ts,actions.ts,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/auth-buttons/actions.ts,actions.ts,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/auth-buttons/types.ts,types.ts,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submission-forms/schema.ts,schema.ts,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submission-forms/actions.ts,actions.ts,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/components/submission-forms/actions.test.ts,actions.test.ts,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/components/submission-forms/shared-submission-form/utils/imageUpload.ts,imageUpload.ts,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submission-forms/shared-submission-form/hooks/useTextInsertion.ts,useTextInsertion.ts,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submission-forms/shared-submission-form/hooks/useSearchOverlay.ts,useSearchOverlay.ts,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/components/submission-forms/shared-submission-form/hooks/useFocusManagement.ts,useFocusManagement.ts,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submission-forms/shared-submission-form/hooks/useFloatingToolbar.ts,useFloatingToolbar.ts,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/components/submission-forms/shared-submission-form/hooks/useValueExtraction.ts,useValueExtraction.ts,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submission-forms/shared-submission-form/hooks/useSubmissionForm.ts,useSubmissionForm.ts,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/components/submission-forms/shared-submission-form/hooks/useUrlAutoConversion.ts,useUrlAutoConversion.ts,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/components/filter-bar/utils/get-tags.ts,get-tags.ts,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submissions-list/actions.ts,actions.ts,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/components/submissions-list/actions.test.ts,actions.test.ts,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/components/submissions-list/components/hooks/useTextSearchInput.ts,useTextSearchInput.ts,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submissions-list/components/hooks/useFilterStatus.ts,useFilterStatus.ts,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submissions-list/hooks/usePostsManagerState.ts,usePostsManagerState.ts,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/components/submissions-list/hooks/usePostsManagerHandlers.ts,usePostsManagerHandlers.ts,Missing,High,index.md,Component,Medium,1,Documentation file does not exist
src/app/components/submissions-list/hooks/useScrollRestoration.ts,useScrollRestoration.ts,Missing,Critical,index.md,Component,High,1,Documentation file does not exist
src/app/components/twitch-chat/index.ts,index.ts,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/tooltip/index.ts,index.ts,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/tooltip/link-tooltip-modal-atom.ts,link-tooltip-modal-atom.ts,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/thread/actions.ts,actions.ts,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/components/auth-avatar/index.ts,index.ts,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/recent-tags/schema.ts,schema.ts,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/components/recent-tags/actions.ts,actions.ts,Missing,Medium,index.md,Component,Low,1,Documentation file does not exist
src/app/lib/test-selectors/components/avatar.selectors.ts,avatar.selectors.ts,Missing,Low,index.md,Component,Low,1,Documentation file does not exist
src/app/hooks/useTooltipState.ts,useTooltipState.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/hooks/useLinkPreview.ts,useLinkPreview.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/hooks/useTooltipPosition.ts,useTooltipPosition.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/hooks/useTooltipHandlers.ts,useTooltipHandlers.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/hooks/usePaginationPreRequest.ts,usePaginationPreRequest.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/hooks/usePostModal.ts,usePostModal.ts,Missing,Medium,index.md,Hook,Low,1,Documentation file does not exist
src/app/hooks/useEmojis.ts,useEmojis.ts,Missing,Critical,index.md,Hook,High,1,Documentation file does not exist
src/app/hooks/useTooltipCache.ts,useTooltipCache.ts,Missing,High,index.md,Hook,Medium,1,Documentation file does not exist
src/app/api/admin/quotas/global/route.ts,route.ts,Missing,High,index.md,Api_Route,Medium,1,Documentation file does not exist
src/app/api/admin/quotas/global/[id]/route.ts,route.ts,Missing,High,index.md,Api_Route,Medium,1,Documentation file does not exist
src/app/api/admin/emojis/route.ts,route.ts,Missing,Critical,index.md,Api_Route,High,1,Documentation file does not exist
src/app/api/admin/users/route.ts,route.ts,Missing,High,index.md,Api_Route,Medium,1,Documentation file does not exist
src/app/api/admin/users/[id]/quotas/route.ts,route.ts,Missing,High,index.md,Api_Route,Medium,1,Documentation file does not exist
src/app/api/admin/users/[id]/quotas/reset/route.ts,route.ts,Missing,High,index.md,Api_Route,Medium,1,Documentation file does not exist
src/app/api/admin/users/[id]/timeout/route.ts,route.ts,Missing,High,index.md,Api_Route,Medium,1,Documentation file does not exist
src/app/api/admin/users/[id]/assign-subscription/route.ts,route.ts,Missing,High,index.md,Api_Route,Medium,1,Documentation file does not exist
src/app/api/admin/alerts/[id]/route.ts,route.ts,Missing,High,index.md,Api_Route,Medium,1,Documentation file does not exist
src/app/api/emojis/route.ts,route.ts,Inadequate,High,index.md,Api_Route,Medium,4,overview; usage; api_reference; +1 more
src/app/api/og-image/utils.ts,utils.ts,Inadequate,Medium,index.md,Utility,Medium,3,overview; usage; examples
src/app/api/og-image/types.ts,types.ts,Inadequate,High,index.md,Types,Medium,3,overview; usage; examples
src/app/api/og-image/services/MachineFingerprint.ts,MachineFingerprint.ts,Missing,Critical,index.md,Service,High,1,Documentation file does not exist
src/app/api/og-image/services/DatabaseService.ts,DatabaseService.ts,Missing,Critical,index.md,Service,High,1,Documentation file does not exist
src/app/api/og-image/services/QuoteService.ts,QuoteService.ts,Missing,High,index.md,Service,Medium,1,Documentation file does not exist
src/app/api/og-image/services/SVGGenerator.ts,SVGGenerator.ts,Missing,Critical,index.md,Service,High,1,Documentation file does not exist
src/app/api/og-image/services/AvatarService.ts,AvatarService.ts,Missing,Low,index.md,Service,Low,1,Documentation file does not exist
src/app/api/og-image/services/OGImageService.ts,OGImageService.ts,Missing,Critical,index.md,Service,High,1,Documentation file does not exist
src/app/api/og-image/services/patterns/ShapePatternGenerator.ts,ShapePatternGenerator.ts,Missing,Critical,index.md,Service,High,1,Documentation file does not exist
src/app/api/og-image/services/patterns/BasePatternGenerator.ts,BasePatternGenerator.ts,Missing,High,index.md,Service,Medium,1,Documentation file does not exist
src/app/api/og-image/services/patterns/OrganicPatternGenerator.ts,OrganicPatternGenerator.ts,Missing,High,index.md,Service,Medium,1,Documentation file does not exist
src/app/api/og-image/services/patterns/LinePatternGenerator.ts,LinePatternGenerator.ts,Missing,High,index.md,Service,Medium,1,Documentation file does not exist
src/lib/utils/service-worker-cleanup.ts,service-worker-cleanup.ts,Inadequate,Critical,index.md,Utility,Medium,3,overview; usage; examples
src/lib/utils/content-parsers.ts,content-parsers.ts,Inadequate,Critical,index.md,Utility,Medium,3,overview; usage; examples
src/lib/utils/os-detection.ts,os-detection.ts,Inadequate,Critical,index.md,Utility,Medium,3,overview; usage; examples
src/lib/utils/privacy.ts,privacy.ts,Inadequate,Medium,index.md,Utility,Medium,3,overview; usage; examples
src/lib/utils/scroll-highlight-demo.ts,scroll-highlight-demo.ts,Inadequate,High,index.md,Utility,Medium,3,overview; usage; examples
src/lib/utils/social-sharing.ts,social-sharing.ts,Inadequate,High,index.md,Utility,Medium,3,overview; usage; examples
src/lib/utils/cache-manager.ts,cache-manager.ts,Inadequate,Critical,index.md,Utility,Medium,3,overview; usage; examples
src/lib/utils/scroll-position.ts,scroll-position.ts,Inadequate,Critical,index.md,Utility,Medium,3,overview; usage; examples
src/lib/utils/timeFormatting.ts,timeFormatting.ts,Inadequate,Medium,index.md,Utility,Medium,3,overview; usage; examples
src/lib/utils/hard-reset-manager.ts,hard-reset-manager.ts,Inadequate,Critical,index.md,Utility,Medium,3,overview; usage; examples
src/lib/utils/requestIdentifier.ts,requestIdentifier.ts,Inadequate,High,index.md,Utility,Medium,3,overview; usage; examples
src/lib/utils/scroll-highlight.ts,scroll-highlight.ts,Inadequate,High,index.md,Utility,Medium,3,overview; usage; examples
src/lib/utils/string/tag-regex.ts,tag-regex.ts,Missing,High,index.md,Utility,Medium,1,Documentation file does not exist
src/lib/utils/string/tag-utils.ts,tag-utils.ts,Missing,Medium,index.md,Utility,Low,1,Documentation file does not exist
src/lib/utils/parsers/emoji-parser.ts,emoji-parser.ts,Missing,Critical,index.md,Utility,High,1,Documentation file does not exist
src/lib/utils/parsers/image-parser.ts,image-parser.ts,Missing,Critical,index.md,Utility,High,1,Documentation file does not exist
src/lib/utils/parsers/markdown-parser.ts,markdown-parser.ts,Missing,High,index.md,Utility,Medium,1,Documentation file does not exist
src/lib/utils/parsers/rich-text-parser.ts,rich-text-parser.ts,Missing,Critical,index.md,Utility,High,1,Documentation file does not exist
src/lib/logging/factories.ts,factories.ts,Missing,Low,index.md,Unknown,Low,1,Documentation file does not exist
src/lib/logging/types.ts,types.ts,Missing,High,index.md,Types,Medium,1,Documentation file does not exist
src/lib/logging/core/Logger.ts,Logger.ts,Missing,High,index.md,Unknown,Medium,1,Documentation file does not exist
src/lib/logging/adapters/ServiceWorkerLogger.ts,ServiceWorkerLogger.ts,Missing,High,index.md,Unknown,Medium,1,Documentation file does not exist
src/lib/logging/adapters/DebugLogger.ts,DebugLogger.ts,Missing,High,index.md,Unknown,Medium,1,Documentation file does not exist
src/lib/logging/adapters/ClientLogger.ts,ClientLogger.ts,Missing,High,index.md,Unknown,Medium,1,Documentation file does not exist
